Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-5.098691e+02,-4.932153e+02,-4.887692e+02,-4.901021e+02,-4.893165e+02,-4.741790e+02,-2.832878e+02,-1.756651e+02,-1.380668e+02,-1.234050e+02,-1.122572e+02,-9.925551e+01,-8.498859e+01,-9.104416e+01,-1.421549e+02,-2.276043e+02,-3.222645e+02,-4.114834e+02,-4.659671e+02,-4.931053e+02,-4.982830e+02,-5.021422e+02,-5.000837e+02,-4.998036e+02,-5.039369e+02
2.710080e+01,4.028418e+01,4.245126e+01,4.606228e+01,5.136184e+01,7.059495e+01,1.331244e+02,1.316385e+02,1.193951e+02,9.163113e+01,5.813798e+01,4.910459e+01,6.951646e+01,9.395520e+01,1.117572e+02,1.336122e+02,1.417757e+02,1.139265e+02,6.604630e+01,4.266613e+01,4.002364e+01,3.622604e+01,3.813292e+01,3.881973e+01,3.534074e+01
1.419659e+01,1.415855e+01,1.150008e+01,1.850990e+01,2.739791e+01,4.198368e+01,-3.566411e+00,-1.833073e+01,-1.765553e+01,-2.585662e+01,-2.199504e+01,-2.612885e+01,-3.605938e+01,-3.075538e+01,-1.750014e+01,1.870364e+00,1.428179e+01,1.577840e+01,8.403379e+00,1.189499e+01,1.725404e+01,1.707413e+01,1.737521e+01,1.791475e+01,1.882806e+01
7.722704e+00,6.059054e+00,3.831143e+00,6.927208e+00,1.531606e+01,2.558904e+01,-1.262391e+00,-3.239125e+01,-6.602461e+01,-6.391713e+01,-4.428180e+01,-4.179619e+01,-5.939342e+01,-6.758932e+01,-6.405686e+01,-5.411337e+01,-4.017510e+01,-2.563850e+01,-1.658699e+01,-2.930874e+00,3.994696e+00,6.835350e+00,6.778667e+00,5.408204e+00,8.131786e+00
4.018921e+00,2.694718e+00,3.771994e+00,6.966498e+00,1.618706e+01,2.381189e+01,2.513961e+00,-1.743055e+01,-2.196787e+01,-1.846519e+01,-2.616162e+01,-2.797581e+01,-4.165086e+01,-5.353502e+01,-5.100377e+01,-3.650299e+01,-1.871624e+01,-7.497317e+00,-1.897134e+00,3.481841e+00,4.839826e+00,8.981270e+00,9.112205e+00,4.821891e+00,6.172977e+00
2.676498e+00,2.816044e+00,7.504582e+00,1.053189e+01,1.541557e+01,2.192823e+01,3.854689e+00,1.406968e+01,3.435738e+01,4.623248e+01,5.473606e+01,6.233963e+01,6.609885e+01,5.883213e+01,5.186209e+01,4.607937e+01,3.413495e+01,1.437125e+01,1.335865e+01,1.173828e+01,7.934008e+00,1.234692e+01,1.154291e+01,5.489956e+00,5.913738e+00
3.478258e+00,6.041162e+00,7.634604e+00,8.844455e+00,7.510535e+00,1.317615e+01,-6.975031e+00,-2.021056e+01,-3.070233e+01,-3.689925e+01,-4.587116e+01,-4.891998e+01,-4.604273e+01,-4.973708e+01,-4.723838e+01,-4.295572e+01,-2.344118e+01,2.345138e+00,7.532607e+00,9.312520e+00,5.117748e+00,9.250015e+00,7.177509e+00,1.667253e+00,3.662310e+00
1.779952e+00,8.300966e-01,-5.462783e+00,-1.547823e+00,7.485604e-01,5.456351e+00,-2.880662e+01,-2.601628e+01,-9.987885e+00,3.897784e+00,1.320570e+01,1.381808e+01,1.229786e+01,1.192039e+01,1.490845e+01,7.155993e+00,-3.524805e+00,-6.709636e+00,-1.957077e+00,4.310759e+00,1.217649e+00,3.719563e+00,2.495825e+00,-8.274556e-01,2.751249e+00
5.616044e-01,-1.526338e+00,-7.951842e+00,-4.989087e+00,4.128079e-01,3.649649e+00,-1.173677e+01,-1.297830e+01,-4.187882e+00,1.458487e+00,-3.591617e+00,-4.989429e+00,-9.459316e+00,-1.119423e+01,-9.795733e+00,-4.656355e+00,-1.756063e+00,-2.128769e+00,2.257242e+00,6.229050e+00,2.115542e+00,1.461175e+00,3.247048e+00,2.251763e+00,4.921947e+00
4.409854e-01,2.651848e+00,2.408837e+00,4.334313e-01,-2.945784e-01,9.411852e-02,1.745203e+01,2.276953e+01,2.590442e+01,2.134341e+01,2.129930e+01,2.656280e+01,2.967348e+01,2.670557e+01,2.600396e+01,2.326451e+01,7.922863e+00,3.522663e+00,9.895211e+00,9.153588e+00,4.003047e+00,1.043915e+00,4.826552e+00,4.812583e+00,5.745554e+00
