Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-4.886341e+02,-4.742563e+02,-4.764362e+02,-4.778213e+02,-4.774072e+02,-4.836282e+02,-4.853210e+02,-4.823354e+02,-4.709377e+02,-3.350995e+02,-2.164468e+02,-1.177024e+02,-7.284181e+01,-6.375597e+01,-7.351377e+01,-6.145565e+01,-3.261606e+01,-2.872130e+01,-5.555428e+01,-9.387846e+01,-1.458557e+02,-2.311379e+02,-3.206528e+02,-3.853129e+02,-4.383993e+02,-4.724520e+02,-4.778009e+02,-4.831669e+02,-4.821212e+02,-4.788294e+02,-4.812678e+02,-4.796899e+02,-4.871659e+02
4.701240e+01,5.865976e+01,5.621271e+01,5.509080e+01,5.376928e+01,4.857132e+01,4.840073e+01,5.081796e+01,4.258016e+01,-3.570388e+01,-5.191071e+01,7.073758e+00,4.266643e+01,3.935356e+01,3.397646e+01,4.012492e+01,4.669910e+01,6.992508e+01,9.535316e+01,1.144426e+02,1.205018e+02,1.312566e+02,1.412108e+02,1.319915e+02,8.934206e+01,6.132285e+01,5.596903e+01,5.192302e+01,5.259500e+01,5.233723e+01,4.776880e+01,4.842698e+01,4.245459e+01
2.394940e+01,2.021280e+01,1.875298e+01,1.920082e+01,1.604563e+01,1.675756e+01,1.971768e+01,1.873357e+01,2.474798e+01,5.300453e+01,4.645276e+01,2.559068e+01,-1.312239e+01,-2.898693e+01,-3.222417e+01,-4.455380e+01,-5.864181e+01,-5.372373e+01,-3.593124e+01,-2.174325e+01,-1.182121e+01,-5.113436e+00,5.203017e+00,7.539686e+00,1.534330e+01,2.126141e+01,2.172713e+01,2.392422e+01,2.399874e+01,2.204655e+01,2.116395e+01,1.927907e+01,1.688741e+01
1.309726e+01,3.277925e+00,1.462049e+00,3.060534e+00,2.122876e+00,4.309115e+00,6.404222e+00,4.700037e+00,-2.454742e+00,-1.007419e+01,3.018829e+00,-1.378441e+01,-3.379096e+00,6.412476e+00,-5.215878e+00,-2.163484e+01,-3.760635e+01,-5.280472e+01,-5.427371e+01,-6.109829e+01,-6.374715e+01,-6.438395e+01,-4.803422e+01,-3.337696e+01,-1.466904e+01,4.970986e-01,5.752184e+00,1.084112e+01,1.093905e+01,8.619072e+00,1.172197e+01,9.364235e+00,8.884182e+00
1.494108e+01,9.016596e+00,5.617803e+00,7.604731e+00,9.433289e+00,9.788237e+00,8.982001e+00,1.034629e+01,1.583734e+01,1.580482e+01,6.812562e+00,-1.433322e+01,-2.281256e+01,-3.578368e+01,-3.062483e+01,-2.261368e+01,-2.073713e+01,-2.797247e+01,-3.731331e+01,-3.713671e+01,-3.431241e+01,-2.685731e+01,-1.168078e+01,-4.169989e+00,7.570836e-01,4.297597e+00,8.725765e+00,1.295994e+01,1.239683e+01,5.749987e+00,6.808677e+00,5.642049e+00,7.899102e+00
1.459222e+01,1.362718e+01,9.967392e+00,1.086111e+01,1.217440e+01,1.182791e+01,1.174698e+01,1.510374e+01,1.325121e+01,1.139688e+01,1.100359e+01,1.280753e+01,2.155415e+01,4.876273e+01,6.424004e+01,7.562878e+01,8.255400e+01,7.933862e+01,7.002083e+01,6.172277e+01,5.416729e+01,4.306548e+01,2.190353e+01,6.557796e+00,1.049917e+01,9.930336e+00,1.193877e+01,1.347387e+01,1.336643e+01,1.270095e+01,1.539466e+01,1.520375e+01,1.272541e+01
7.670837e+00,8.873229e+00,7.460743e+00,6.186850e+00,6.259387e+00,5.804795e+00,9.082752e+00,9.602614e+00,4.678933e+00,2.433127e+00,-2.962930e-01,1.832024e+00,-4.634724e+00,-3.586050e+01,-4.505465e+01,-4.553773e+01,-4.618162e+01,-4.840808e+01,-5.558495e+01,-6.484873e+01,-6.370095e+01,-4.876052e+01,-2.847519e+01,-1.095273e+01,-7.929820e-01,5.769732e+00,9.027166e+00,7.952276e+00,9.361561e+00,1.182795e+01,1.401602e+01,1.428934e+01,1.054638e+01
2.766645e+00,4.111887e+00,4.860215e+00,3.257085e+00,4.187904e+00,1.997620e+00,4.584106e+00,1.281633e+00,4.059054e+00,1.163448e+01,2.475144e+00,-6.371677e+00,6.027746e-02,2.442407e+01,3.526670e+01,2.968415e+01,2.452593e+01,2.301207e+01,2.309850e+01,1.910919e+01,1.424833e+01,1.142521e+01,-9.028324e-01,-9.273573e+00,-4.399763e+00,2.180640e+00,5.595103e+00,4.672672e+00,6.005005e+00,4.117487e+00,2.952745e+00,2.748120e+00,1.824386e+00
3.771050e+00,3.390099e+00,4.037534e+00,4.959889e+00,6.902780e+00,3.551945e+00,1.195319e+00,-2.220070e+00,-5.983057e+00,-1.372371e+01,-1.802875e+01,-2.954233e+01,-3.069496e+01,-2.826309e+01,-1.359988e+01,-4.216813e+00,-2.952666e+00,-2.205893e+00,7.031620e-03,8.224554e+00,8.665306e+00,5.053947e+00,5.398642e+00,1.195558e+01,1.064915e+01,7.385606e+00,5.357296e+00,6.568882e+00,6.600575e+00,6.960989e+00,8.803623e+00,6.620477e+00,3.296451e+00
4.378240e+00,1.891563e+00,2.094686e+00,4.792993e+00,6.161985e+00,4.601223e+00,5.352020e-01,-1.374175e+00,8.229499e+00,1.784184e+01,1.252927e+01,-7.236177e+00,-1.262692e+01,1.349950e+00,5.878545e+00,1.224102e+01,1.476272e+01,1.106576e+01,1.248466e+01,2.340063e+01,3.071636e+01,2.361781e+01,1.565791e+01,1.846532e+01,2.030734e+01,1.308979e+01,6.771028e+00,7.699373e+00,6.969670e+00,7.228806e+00,8.679880e+00,5.921917e+00,4.562943e+00
