Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-4.148099e+02,-3.918275e+02,-3.900469e+02,-3.950525e+02,-3.343856e+02,-2.305426e+02,-1.701534e+02,-1.556436e+02,-1.528742e+02,-1.600669e+02,-1.680139e+02,-1.664455e+02,-1.627896e+02,-1.610269e+02,-1.588550e+02,-1.682409e+02,-2.001961e+02,-2.332595e+02,-2.755022e+02,-3.076267e+02,-3.371273e+02,-3.667285e+02,-3.878428e+02,-3.874762e+02,-3.895073e+02,-3.900923e+02,-3.980174e+02
4.907917e+01,7.094472e+01,7.365346e+01,6.842607e+01,1.295546e+02,1.605864e+02,1.499628e+02,1.309854e+02,1.233229e+02,1.251686e+02,1.164606e+02,1.181670e+02,1.252235e+02,1.356947e+02,1.520218e+02,1.682564e+02,1.746835e+02,1.760671e+02,1.722476e+02,1.528046e+02,1.241357e+02,8.983463e+01,6.885583e+01,7.180562e+01,7.093109e+01,6.690111e+01,6.231305e+01
1.627871e+01,2.200913e+01,2.123475e+01,2.054056e+01,4.105533e+01,5.222903e+01,4.246098e+01,2.643458e+01,2.006145e+01,2.227005e+01,2.285397e+01,2.343666e+01,1.891187e+01,2.288042e+01,3.082949e+01,4.097744e+01,4.911910e+01,4.701959e+01,5.430810e+01,5.205486e+01,4.106887e+01,2.016282e+01,7.884343e+00,1.050832e+01,1.340640e+01,6.844582e+00,1.120562e+01
3.892216e+00,3.833993e+00,3.291034e-01,1.209557e+00,-4.444715e+00,-7.479169e-01,3.302382e+00,8.138046e+00,1.120946e+01,1.298951e+01,2.236196e+01,1.610966e+01,1.166274e+01,1.857362e+00,-4.982100e+00,-5.431008e+00,2.232828e+00,8.194616e+00,1.631810e+01,2.032598e+01,1.711343e+01,5.908111e+00,-5.694593e+00,-7.583256e+00,-4.642073e+00,-7.918455e+00,-3.926158e+00
8.164647e+00,7.635947e+00,7.375710e+00,5.918097e+00,-1.890068e+01,-4.331530e+01,-5.400643e+01,-4.651345e+01,-4.216883e+01,-3.775184e+01,-3.397000e+01,-3.839124e+01,-3.674689e+01,-4.348920e+01,-5.155257e+01,-5.356943e+01,-3.844453e+01,-1.965591e+01,-6.945675e-01,1.401756e+01,1.765917e+01,1.377698e+01,1.286294e+01,1.272262e+01,1.076733e+01,9.656530e+00,8.996791e+00
1.433851e+01,1.445892e+01,1.404661e+01,1.364239e+01,-1.928745e+01,-1.498396e+01,9.892955e+00,3.294935e+01,3.876392e+01,3.372871e+01,3.687865e+01,4.033118e+01,3.972424e+01,3.387315e+01,2.548503e+01,1.215999e+01,-3.978039e+00,-1.274504e+01,-1.275455e+01,1.340649e+00,7.016063e+00,8.974051e+00,1.982366e+01,2.390493e+01,1.934953e+01,1.749855e+01,1.345124e+01
1.225899e+01,1.213250e+01,1.080212e+01,1.263459e+01,-1.689833e+01,-4.673042e+01,-5.266180e+01,-4.450187e+01,-4.296977e+01,-4.373113e+01,-4.545924e+01,-4.625708e+01,-4.539249e+01,-4.612271e+01,-4.482926e+01,-4.406322e+01,-4.659779e+01,-3.896865e+01,-1.976681e+01,-8.826116e+00,-3.521193e+00,2.348166e+00,1.068534e+01,1.399582e+01,1.234500e+01,1.135365e+01,5.725697e+00
6.251561e+00,2.740586e+00,4.093094e+00,4.128115e+00,-1.844020e+01,4.383903e+00,1.887009e+01,2.750776e+01,2.652142e+01,2.480773e+01,2.365835e+01,2.771337e+01,2.383814e+01,2.203543e+01,2.002505e+01,1.646290e+01,1.138781e+01,1.786311e+00,-8.439146e+00,-1.698319e+01,-1.115057e+01,-4.550661e+00,2.133212e+00,4.661320e+00,4.618114e+00,3.556459e+00,1.018227e+00
7.273803e+00,1.013142e+00,-6.075996e-02,-9.281682e-01,-1.108270e+01,-1.427142e+01,-2.005108e+01,-1.936311e+01,-2.477149e+01,-2.149269e+01,-2.003277e+01,-1.991040e+01,-2.153741e+01,-2.301346e+01,-1.929106e+01,-1.110884e+01,-9.336123e+00,-1.182162e+01,-1.052016e+01,-1.628989e+01,-1.597922e+01,-9.742290e+00,1.834249e+00,3.488250e+00,1.465473e+00,-1.686048e+00,8.890197e-01
6.114863e+00,-8.700309e-01,-3.225317e+00,-2.496305e+00,-2.492857e+00,-8.681278e+00,-1.290495e+01,-1.388898e+01,-1.727133e+01,-1.277469e+01,-1.129735e+01,-1.425546e+01,-1.681290e+01,-1.272100e+01,-1.342599e+01,-1.010153e+01,-7.981028e+00,-8.254488e+00,-5.657660e+00,-1.240996e+01,-1.612315e+01,-7.354810e+00,2.035650e+00,2.400246e-02,-1.366409e+00,-2.546820e+00,1.561237e-01
