Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-4.985509e+02,-4.870084e+02,-4.880561e+02,-4.847054e+02,-3.334432e+02,-2.045120e+02,-1.193000e+02,-6.376348e+01,-4.477675e+01,-6.827485e+01,-9.664013e+01,-1.015892e+02,-8.090605e+01,-6.563289e+01,-6.954465e+01,-1.052043e+02,-1.690936e+02,-2.471826e+02,-3.256317e+02,-3.915528e+02,-4.501929e+02,-4.782635e+02,-4.781594e+02,-4.797833e+02,-4.872989e+02,-5.020286e+02
2.424411e+01,3.642628e+01,3.632091e+01,3.915759e+01,3.267140e+01,1.218847e+01,3.435587e+01,7.698528e+01,6.988025e+01,3.981618e+01,2.264550e+01,2.704886e+01,2.787716e+01,3.579490e+01,6.788765e+01,9.865408e+01,1.244433e+02,1.548211e+02,1.638802e+02,1.262601e+02,7.263727e+01,4.294189e+01,4.294516e+01,4.208372e+01,3.516523e+01,2.124858e+01
1.688615e+01,2.083443e+01,2.312461e+01,2.181289e+01,-2.583550e+00,-1.092182e+01,-1.989003e+01,-3.483006e+01,-4.671972e+01,-3.186300e+01,-8.463120e+00,-4.443428e+00,-1.934880e+01,-3.924275e+01,-4.842319e+01,-4.669550e+01,-2.660931e+01,2.414979e+00,2.307793e+01,2.897368e+01,2.606919e+01,1.607058e+01,1.671884e+01,1.860894e+01,1.827853e+01,1.727814e+01
1.202921e+01,1.114184e+01,1.403751e+01,9.554512e+00,1.831371e+01,2.902454e+01,1.055104e+01,-2.162033e+01,-2.255550e+01,-1.642793e+01,-2.199281e+01,-2.304261e+01,-2.522545e+01,-2.293845e+01,-3.591239e+01,-4.550809e+01,-4.015434e+01,-3.638870e+01,-2.715736e+01,-1.704273e+01,-2.132677e+00,6.903638e-01,3.630209e+00,6.354039e+00,8.630156e+00,1.339741e+01
1.164459e+01,1.155539e+01,1.306346e+01,8.484260e+00,-1.152370e+01,-1.726014e+01,-3.050050e+01,-4.110019e+01,-3.973372e+01,-3.706315e+01,-3.311757e+01,-2.969278e+01,-3.109992e+01,-2.442200e+01,-2.274833e+01,-2.678111e+01,-2.261171e+01,-9.733885e+00,2.069563e-01,-4.311835e+00,-2.349262e+00,3.882990e+00,9.031895e+00,9.648537e+00,1.035407e+01,1.135130e+01
1.240400e+01,1.445959e+01,1.477088e+01,1.276619e+01,1.511953e+01,1.807903e+01,1.813136e+01,1.776151e+01,2.253297e+01,2.652786e+01,3.604761e+01,3.597693e+01,4.066087e+01,4.334988e+01,4.907243e+01,5.133575e+01,4.715994e+01,3.629154e+01,1.916703e+01,8.355135e+00,3.555872e+00,1.149211e+01,1.688002e+01,1.580104e+01,1.486011e+01,1.106198e+01
1.100724e+01,1.218152e+01,1.269730e+01,1.392788e+01,2.322180e+00,-4.568238e+00,-9.442918e+00,-2.047589e+01,-2.648351e+01,-2.858286e+01,-3.053950e+01,-3.170756e+01,-3.019183e+01,-3.341017e+01,-3.984407e+01,-3.999218e+01,-4.799361e+01,-4.045297e+01,-1.434847e+01,-2.294537e+00,8.599612e-01,1.013686e+01,1.435212e+01,1.531592e+01,1.414553e+01,1.104298e+01
8.072903e+00,5.799266e+00,6.781479e+00,1.006274e+01,6.146228e+00,1.041596e+01,1.440511e+01,1.267008e+01,1.549347e+01,2.435739e+01,2.581638e+01,2.719992e+01,3.055929e+01,2.547026e+01,1.618375e+01,1.479958e+01,9.426296e+00,4.818795e+00,-7.852166e+00,-7.045647e+00,-2.352573e+00,2.637080e+00,5.412510e+00,9.919500e+00,8.975582e+00,9.814512e+00
6.044892e+00,9.928161e-01,1.419608e+00,4.947924e+00,-2.949385e+01,-2.408601e+01,-1.642126e+01,-4.421846e+00,4.776626e+00,1.015513e+01,1.115815e+01,1.179573e+01,1.412801e+01,1.605330e+01,1.513120e+01,1.346800e+01,1.586702e+01,1.642228e+01,9.031778e+00,5.882419e+00,2.668997e+00,-1.036064e+00,-1.117189e-01,4.607855e+00,4.259832e+00,6.994602e+00
5.365455e+00,-2.774633e-01,-8.875327e-01,1.636237e+00,1.502936e+01,5.453244e+00,-5.415257e+00,-1.199223e+01,-1.422817e+00,5.986489e+00,1.181422e+01,1.269557e+01,1.562087e+01,1.457474e+01,1.888589e+01,1.980296e+01,1.711055e+01,1.396773e+01,1.236232e+01,1.215158e+01,8.769663e+00,6.000777e-01,-1.504776e-01,1.389110e+00,1.817887e+00,3.335104e+00
4.608509e+00,-3.085978e-01,-1.213414e+00,1.413941e-02,2.994947e+00,7.304257e+00,3.141381e+00,-1.059104e+01,-2.338860e+01,-2.809227e+01,-2.580582e+01,-2.119389e+01,-1.934946e+01,-1.960465e+01,-1.763077e+01,-1.665113e+01,-1.286191e+01,-6.849154e+00,-1.092928e+00,2.005571e+00,6.257289e+00,1.127936e+00,9.881389e-01,1.513206e-01,3.073460e-02,1.810123e-02
3.397183e+00,-2.987830e-01,-8.760649e-01,-6.709444e-01,-3.057142e+00,3.479685e+00,1.069007e+00,-2.606873e+00,-1.727623e-01,-4.074591e-01,-3.795866e+00,8.019428e-01,4.582197e+00,5.638893e+00,7.449813e+00,2.280166e+00,2.915621e-01,2.012366e+00,-3.041361e+00,-5.467419e+00,-1.059219e+00,-1.816101e+00,7.988710e-01,1.779926e-02,-1.928202e+00,-2.049738e+00
2.920663e+00,1.052366e+00,2.935857e-01,-2.199385e-01,7.847803e+00,-5.232728e+00,-2.120191e+01,-2.406315e+01,-3.194920e+01,-3.842035e+01,-3.820036e+01,-3.184924e+01,-3.133289e+01,-2.454580e+01,-1.310865e+01,-1.292003e+01,-1.439005e+01,-9.832199e+00,-2.438856e+00,5.073768e-01,-3.180596e+00,-3.519300e+00,2.079973e-01,-2.166914e-01,-2.567904e+00,-2.563524e+00
