Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.216038e+02,-4.992695e+02,-4.989978e+02,-4.994386e+02,-4.981583e+02,-4.988659e+02,-4.987045e+02,-4.933214e+02,-4.385000e+02,-2.231135e+02,-1.338336e+02,-1.070017e+02,-1.049628e+02,-1.040196e+02,-9.654231e+01,-9.576651e+01,-1.204185e+02,-1.759105e+02,-2.356378e+02,-2.902903e+02,-3.551082e+02,-4.075898e+02,-4.497422e+02,-4.730267e+02,-4.779222e+02,-4.826736e+02,-4.851945e+02,-4.876739e+02
6.504132e+01,7.927480e+01,7.682144e+01,7.806343e+01,8.005078e+01,7.923532e+01,7.976740e+01,8.151520e+01,1.058869e+02,1.068849e+02,8.800809e+01,5.257642e+01,4.402170e+01,4.788602e+01,5.785453e+01,7.239131e+01,8.669984e+01,1.021959e+02,1.192668e+02,1.242904e+02,1.216575e+02,1.095390e+02,9.033553e+01,7.637888e+01,7.575818e+01,7.531221e+01,8.003391e+01,7.655473e+01
2.327229e+01,1.694746e+01,1.124090e+01,1.438485e+01,1.596220e+01,1.426249e+01,1.521147e+01,1.034965e+01,1.511089e+00,-8.801147e+00,-1.188201e+01,-1.638273e+01,-1.720739e+01,-1.616948e+01,-2.753409e+01,-3.468613e+01,-3.270154e+01,-2.498457e+01,-1.488443e+01,-1.401233e+01,-1.477884e+01,-1.875106e+01,-3.255255e+00,-5.482818e+00,-3.104968e+00,-9.604842e-01,4.204323e+00,4.605809e+00
7.507380e+00,4.580803e+00,1.694348e+00,3.878427e+00,4.099491e+00,1.559787e+00,3.033156e+00,5.545115e-01,-1.205858e+01,-4.077634e+01,-3.433946e+01,-2.420401e+01,-2.244673e+01,-2.107772e+01,-2.039576e+01,-2.082242e+01,-1.812111e+01,-9.912195e+00,-1.023023e+00,-5.325592e+00,-9.201199e-01,2.763889e+00,1.606661e+01,1.231487e+01,1.146093e+01,5.630115e+00,1.260922e+00,4.652883e+00
1.516055e+01,1.717964e+01,1.833364e+01,1.935280e+01,1.899606e+01,1.827353e+01,1.999867e+01,2.073493e+01,5.058617e+00,-4.487439e+01,-4.480595e+01,-3.705039e+01,-3.066998e+01,-2.923044e+01,-3.138152e+01,-3.129994e+01,-3.001439e+01,-2.968462e+01,-2.247411e+01,-1.469526e+01,-1.360161e+01,-3.068731e+00,1.028516e+01,1.895755e+01,1.838260e+01,1.258638e+01,1.146873e+01,1.102582e+01
1.772107e+01,1.572700e+01,1.488194e+01,1.597079e+01,1.665475e+01,1.715941e+01,1.769497e+01,1.729673e+01,2.210317e+01,6.117979e+01,7.209164e+01,7.909718e+01,8.145505e+01,8.642081e+01,8.870744e+01,8.899519e+01,8.336565e+01,7.436478e+01,5.999632e+01,4.194835e+01,2.091078e+01,7.337006e+00,4.069938e+00,9.903040e+00,9.906939e+00,9.127412e+00,1.014731e+01,8.492237e+00
9.061666e+00,6.738866e+00,2.943521e+00,4.578432e+00,5.911672e+00,5.053101e+00,5.455571e+00,4.343142e+00,2.001147e-01,-4.494430e+01,-5.418460e+01,-5.657478e+01,-5.333341e+01,-4.855695e+01,-5.226608e+01,-5.317043e+01,-5.039320e+01,-3.918697e+01,-2.666169e+01,-1.888958e+01,-1.886436e+00,1.242860e+01,1.165553e+01,1.531923e+01,8.937096e+00,5.970342e+00,8.232197e+00,9.335854e+00
2.797167e+00,2.620319e+00,9.428697e-01,2.900325e+00,2.120927e+00,8.211854e-01,4.282601e+00,4.372602e+00,-4.739758e+00,1.430714e+00,1.466364e+01,2.955571e+01,2.966184e+01,2.741094e+01,2.006011e+01,2.150009e+01,2.276240e+01,2.419958e+01,9.201950e+00,-2.219582e+00,-9.263670e+00,-9.303034e+00,-3.400266e+00,7.115891e+00,-2.241917e+00,-7.069531e+00,8.738883e-01,1.511591e+00
4.484240e+00,3.358412e+00,3.798440e+00,5.008901e+00,1.623825e+00,1.674587e+00,6.257017e+00,5.925350e+00,-7.953332e+00,-2.425770e+01,-2.090394e+01,-1.990586e+01,-2.166086e+01,-2.517650e+01,-2.687800e+01,-2.455744e+01,-2.122545e+01,-1.364690e+01,-4.264964e+00,-5.549708e+00,-3.051509e+00,1.789125e+00,-1.018389e+00,4.807125e+00,1.483392e+00,-3.072460e+00,-1.188602e+00,-2.568846e+00
8.140318e+00,6.428155e+00,5.462309e+00,4.670115e+00,3.024738e+00,4.116897e+00,4.602365e+00,1.922477e+00,3.049222e+00,1.511127e+01,2.588737e+01,3.057193e+01,3.042260e+01,3.112837e+01,3.282470e+01,2.980415e+01,2.512050e+01,1.838779e+01,1.351627e+01,1.027629e+01,2.670187e+00,7.203814e+00,9.241755e+00,1.247042e+01,1.195551e+01,5.639511e+00,4.598494e-01,-1.333040e+00
