Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-4.567795e+02,-4.444889e+02,-4.417953e+02,-4.417587e+02,-3.941410e+02,-2.435604e+02,-1.606932e+02,-1.462007e+02,-1.141445e+02,-6.241170e+01,-2.984673e+01,-3.481329e+01,-8.035732e+01,-1.376588e+02,-1.941128e+02,-2.606403e+02,-3.264824e+02,-3.949265e+02,-4.348197e+02,-4.452067e+02,-4.468696e+02,-4.333914e+02,-4.081774e+02,-4.135433e+02
2.128994e+01,3.121956e+01,3.422812e+01,3.456980e+01,7.811692e+01,1.620552e+02,1.535539e+02,1.431803e+02,9.323395e+01,6.151880e+01,7.318908e+01,1.018520e+02,1.214412e+02,1.292793e+02,1.390460e+02,1.431832e+02,1.251057e+02,7.826105e+01,4.128682e+01,3.185012e+01,3.096634e+01,4.053424e+01,5.295564e+01,4.964338e+01
1.055340e+01,7.387244e+00,8.284850e+00,8.791918e+00,1.064353e+01,-4.035290e+01,-5.332126e+01,-5.378996e+01,-3.645258e+01,-4.079867e+01,-5.251494e+01,-4.967889e+01,-4.117120e+01,-2.212897e+01,-8.514241e+00,1.156972e+00,4.738976e+00,1.184443e+01,1.022566e+01,1.081312e+01,1.302562e+01,7.235292e+00,-4.399230e+00,-5.002542e+00
3.071327e+00,-4.141421e+00,-6.064137e+00,-6.175376e+00,-1.852632e+01,-5.703453e+01,-4.496626e+01,-3.320386e+01,-3.228740e+01,-3.440726e+01,-4.871228e+01,-6.322751e+01,-6.653355e+01,-4.662907e+01,-4.022758e+01,-3.878143e+01,-3.546079e+01,-2.041795e+01,-6.024469e+00,-9.913990e-02,4.013914e+00,-4.309971e+00,-1.022988e+01,-8.376602e+00
2.412102e+00,9.034624e-01,-3.438734e+00,-4.118164e+00,-4.360029e+00,-7.017194e+00,-1.052077e+01,-6.371014e+00,-1.981672e+01,-2.540264e+01,-2.863139e+01,-4.068626e+01,-4.154480e+01,-2.857043e+01,-1.809060e+01,-6.402417e+00,-2.161622e+00,-1.055426e+01,-1.344075e+00,3.436872e+00,6.365156e+00,5.452297e+00,1.282774e+01,1.499482e+01
4.994405e+00,8.033209e+00,3.507933e+00,3.263739e+00,6.737730e+00,1.281776e+01,1.231184e+01,1.232781e+01,3.480645e+01,4.112774e+01,4.018629e+01,3.191621e+01,2.607812e+01,2.309453e+01,2.471418e+01,2.623795e+01,1.482381e+01,3.781156e+00,7.690034e+00,9.680676e+00,8.972195e+00,1.054708e+01,1.470952e+01,1.734397e+01
6.181173e+00,7.602825e+00,5.717197e+00,6.419994e+00,-4.325191e+00,-2.029854e+01,-2.626702e+01,-2.749995e+01,-3.951929e+01,-4.157351e+01,-4.403138e+01,-4.177734e+01,-3.730466e+01,-4.064403e+01,-3.525311e+01,-2.531488e+01,-9.010811e+00,3.875599e+00,9.789639e+00,1.007575e+01,5.516019e+00,2.892968e+00,2.219819e-01,1.518182e+00
5.104627e+00,4.377659e+00,5.513796e+00,6.670009e+00,-1.180717e+01,-2.307913e+01,-1.597232e+01,-4.230082e+00,2.333410e+01,3.143079e+01,2.477046e+01,2.321350e+01,2.270218e+01,2.333755e+01,1.478959e+01,7.362959e-01,-2.051220e+00,2.660019e+00,9.123013e+00,7.616129e+00,7.176958e-01,-3.116165e+00,-5.624684e-01,-1.955739e+00
3.071668e+00,3.744601e+00,5.399633e+00,6.760403e+00,-3.515105e-01,1.375759e+01,1.123053e+01,1.656705e+01,7.829189e+00,4.149821e-01,-7.541703e+00,-2.993082e+00,-5.094435e-01,1.846987e+00,2.689891e-01,9.330207e-01,2.758889e+00,7.563014e+00,9.732517e+00,6.269345e+00,-8.726088e-01,-8.541790e-01,9.136620e+00,8.108534e+00
2.876392e-01,1.774017e+00,2.033700e+00,4.662924e+00,9.472701e+00,1.788044e+01,1.969150e+01,1.635453e+01,1.738181e+01,2.059508e+01,1.850737e+01,1.894490e+01,1.962746e+01,1.953900e+01,1.432465e+01,1.000595e+01,8.185596e+00,7.690274e+00,6.885712e+00,3.195451e+00,-1.963399e+00,1.124601e-01,7.083920e+00,7.596056e+00
